token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
11355,PTC,PTC,,-1.000000,1,,NSE,1.000000
11374,TIPSFILMS,TIPSFILMS,,-1.000000,1,,NSE,5.000000
11386,PVTBANIETF,PVTBANIETF,,-1.000000,1,,NSE,1.000000
11399,SALZERELEC,SALZERELEC,,-1.000000,1,,NSE,5.000000
11439,BANKBEES,BANKBEES,,-1.000000,1,,NSE,1.000000
11457,NV20,NV20,,-1.000000,1,,NSE,1.000000
11511,CENTEXT,CENTEXT,,-1.000000,1,,NSE,1.000000
11591,HDFCNIFTY,HDFCNIFTY,,-1.000000,1,,NSE,1.000000
11654,LALPATHLAB,LALPATHLAB,,-1.000000,1,,NSE,10.000000
1168,GMBREW,GMBREW,,-1.000000,1,,NSE,5.000000
1181,GODFRYPHLP,GODFRYPHLP,,-1.000000,1,,NSE,10.000000
11856,SHAHALLOYS,SHAHALLOYS,,-1.000000,1,,NSE,1.000000
11935,SPLIL,SPLIL,,-1.000000,1,,NSE,1.000000
11943,MCLEODRUSS,MCLEODRUSS,,-1.000000,1,,NSE,1.000000
12384,ZIMLAB,ZIMLAB,,-1.000000,1,,NSE,1.000000
13192,ENIL,ENIL,,-1.000000,1,,NSE,1.000000
1333,HDFCBANK,HDFCBANK,,-1.000000,1,,NSE,5.000000
13276,LANDMARK,LANDMARK,,-1.000000,1,,NSE,5.000000
13295,VISASTEEL,VISASTEEL,,-1.000000,1,,NSE,1.000000
1336,HEG,HEG,,-1.000000,1,,NSE,5.000000
13400,BHAGERIA,BHAGERIA,,-1.000000,1,,NSE,1.000000
13404,SUNTV,SUNTV,,-1.000000,1,,NSE,5.000000
13510,AKASH,AKASH,,-1.000000,1,,NSE,1.000000
13511,MUNJALAU,MUNJALAU,,-1.000000,1,,NSE,1.000000
13536,VIDHIING,VIDHIING,,-1.000000,1,,NSE,5.000000
13560,GRINDWELL,GRINDWELL,,-1.000000,1,,NSE,10.000000
1372,HINDCOMPOS,HINDCOMPOS,,-1.000000,1,,NSE,5.000000
13826,SOBHA,SOBHA,,-1.000000,1,,NSE,10.000000
13950,LIQUID1,LIQUID1,,-1.000000,1,,NSE,1.000000
1406,HINDPETRO,HINDPETRO,,-1.000000,1,,NSE,5.000000
14014,LUMAXTECH,LUMAXTECH,,-1.000000,1,,NSE,10.000000
1412,AGI,AGI,,-1.000000,1,,NSE,5.000000
14233,HDFCSML250,HDFCSML250,,-1.000000,1,,NSE,1.000000
14296,VIYASH,VIYASH,,-1.000000,1,,NSE,1.000000
1442,SANOFI,SANOFI,,-1.000000,1,,NSE,10.000000
14535,GOLDBETA,GOLDBETA,,-1.000000,1,,NSE,5.000000
14751,021NSETEST,021NSETEST,,-1.000000,1,,NSE,5.000000
14753,031NSETEST,031NSETEST,,-1.000000,1,,NSE,5.000000
14778,131NSETEST,131NSETEST,,-1.000000,1,,NSE,5.000000
14858,GOLD1,GOLD1,,-1.000000,1,,NSE,1.000000
14871,USK,USK,,-1.000000,1,,NSE,1.000000
14889,ASIANTILES,ASIANTILES,,-1.000000,1,,NSE,1.000000
14894,CENTRALBK,CENTRALBK,,-1.000000,1,,NSE,1.000000
14912,KPRMILL,KPRMILL,,-1.000000,1,,NSE,5.000000
14952,INDOWIND,INDOWIND,,-1.000000,1,,NSE,1.000000
15124,KOLTEPATIL,KOLTEPATIL,,-1.000000,1,,NSE,5.000000
15151,MADHAV,MADHAV,,-1.000000,1,,NSE,1.000000
15271,CORDSCABLE,CORDSCABLE,,-1.000000,1,,NSE,1.000000
15283,KNRCON,KNRCON,,-1.000000,1,,NSE,1.000000
15355,RECLTD,RECLTD,,-1.000000,1,,NSE,5.000000
15380,MANKIND,MANKIND,,-1.000000,1,,NSE,10.000000
15404,ATAM,ATAM,,-1.000000,1,,NSE,1.000000
15419,DPSCLTD,DPSCLTD,,-1.000000,1,,NSE,1.000000
1570,GMMPFAUDLR,GMMPFAUDLR,,-1.000000,1,,NSE,5.000000
1597,INGERRAND,INGERRAND,,-1.000000,1,,NSE,10.000000
15589,AVG,AVG,,-1.000000,1,,NSE,1.000000
1614,FAIRCHEMOR,FAIRCHEMOR,,-1.000000,1,,NSE,5.000000
16675,BAJAJFINSV,BAJAJFINSV,,-1.000000,1,,NSE,10.000000
16696,GHCLTEXTIL,GHCLTEXTIL,,-1.000000,1,,NSE,1.000000
16913,ARTEMISMED,ARTEMISMED,,-1.000000,1,,NSE,1.000000
17053,HMAAGRO,HMAAGRO,,-1.000000,1,,NSE,1.000000
1720,JAYSREETEA,JAYSREETEA,,-1.000000,1,,NSE,1.000000
17256,ALBERTDAVD,ALBERTDAVD,,-1.000000,1,,NSE,5.000000
17333,MHRIL,MHRIL,,-1.000000,1,,NSE,5.000000
17486,EXPLEOSOL,EXPLEOSOL,,-1.000000,1,,NSE,5.000000
17514,SETCO,SETCO,,-1.000000,1,,NSE,1.000000
17603,MAHEPC,MAHEPC,,-1.000000,1,,NSE,1.000000
17651,POKARNA,POKARNA,,-1.000000,1,,NSE,5.000000
17704,QUESS,QUESS,,-1.000000,1,,NSE,1.000000
17722,DEN,DEN,,-1.000000,1,,NSE,1.000000
17839,GILLANDERS,GILLANDERS,,-1.000000,1,,NSE,1.000000
17859,REDTAPE,REDTAPE,,-1.000000,1,,NSE,1.000000
17869,JSWENERGY,JSWENERGY,,-1.000000,1,,NSE,5.000000
18039,ADVENZYMES,ADVENZYMES,,-1.000000,1,,NSE,5.000000
18102,NIFTY1,NIFTY1,,-1.000000,1,,NSE,1.000000
18131,YASHO,YASHO,,-1.000000,1,,NSE,10.000000
18214,TEXMOPIPES,TEXMOPIPES,,-1.000000,1,,NSE,1.000000
18520,CUPID,CUPID,,-1.000000,1,,NSE,5.000000
18562,MITTAL,MITTAL,,-1.000000,1,,NSE,1.000000
18608,ZAGGLE,ZAGGLE,,-1.000000,1,,NSE,1.000000
18755,KALAMANDIR,KALAMANDIR,,-1.000000,1,,NSE,1.000000
19084,ITBEES,ITBEES,,-1.000000,1,,NSE,1.000000
19196,TI,TI,,-1.000000,1,,NSE,5.000000
1923,WEALTH,WEALTH,,-1.000000,1,,NSE,5.000000
1927,LIQUIDETF,LIQUIDETF,,-1.000000,1,,NSE,1.000000
19265,BLISSGVS,BLISSGVS,,-1.000000,1,,NSE,1.000000
19292,TERASOFT,TERASOFT,,-1.000000,1,,NSE,5.000000
19322,HISARMETAL,HISARMETAL,,-1.000000,1,,NSE,1.000000
19410,ROSSARI,ROSSARI,,-1.000000,1,,NSE,5.000000
19496,SECMARK,SECMARK,,-1.000000,1,,NSE,1.000000
19501,TICL,TICL,,-1.000000,1,,NSE,1.000000
19525,IITL,IITL,,-1.000000,1,,NSE,1.000000
19646,MAXESTATES,MAXESTATES,,-1.000000,1,,NSE,5.000000
19679,GOLDIETF,GOLDIETF,,-1.000000,1,,NSE,1.000000
199,MASFIN,MASFIN,,-1.000000,1,,NSE,5.000000
19876,LGHL,LGHL,,-1.000000,1,,NSE,5.000000
19933,EGOLD,EGOLD,,-1.000000,1,,NSE,5.000000
20374,COALINDIA,COALINDIA,,-1.000000,1,,NSE,5.000000
2048,INDIGOPNTS,INDIGOPNTS,,-1.000000,1,,NSE,5.000000
20532,AXISGOLD,AXISGOLD,,-1.000000,1,,NSE,1.000000
2073,VTL,VTL,,-1.000000,1,,NSE,5.000000
20831,MUTHOOTMF,MUTHOOTMF,,-1.000000,1,,NSE,1.000000
20877,PSPPROJECT,PSPPROJECT,,-1.000000,1,,NSE,5.000000
21119,KICL,KICL,,-1.000000,1,,NSE,50.000000
21484,STEL,STEL,,-1.000000,1,,NSE,5.000000
2176,AKG,AKG,,-1.000000,1,,NSE,1.000000
2183,TSFINV,TSFINV,,-1.000000,1,,NSE,5.000000
21951,HFCL,HFCL,,-1.000000,1,,NSE,1.000000
22,ACC,ACC,,-1.000000,1,,NSE,10.000000
10159,ORICONENT,ORICONENT,,-1.000000,1,,NSE,1.000000
10285,AYMSYNTEX,AYMSYNTEX,,-1.000000,1,,NSE,1.000000
10397,JISLJALEQS,JISLJALEQS,,-1.000000,1,,NSE,1.000000
10693,MOMENTUM,MOMENTUM,,-1.000000,1,,NSE,1.000000
10768,OAL,OAL,,-1.000000,1,,NSE,5.000000
10791,NUCLEUS,NUCLEUS,,-1.000000,1,,NSE,5.000000
10793,SYRMA,SYRMA,,-1.000000,1,,NSE,5.000000
10822,MOQUALITY,MOQUALITY,,-1.000000,1,,NSE,1.000000
10865,GVPTECH,GVPTECH,,-1.000000,1,,NSE,1.000000
11027,INFOBEAN,INFOBEAN,,-1.000000,1,,NSE,1.000000
11195,INDIGO,INDIGO,,-1.000000,1,,NSE,10.000000
11233,SUVEN,SUVEN,,-1.000000,1,,NSE,1.000000
11351,PETRONET,PETRONET,,-1.000000,1,,NSE,5.000000
11432,KRITINUT,KRITINUT,,-1.000000,1,,NSE,1.000000
11522,NIITLTD,NIITLTD,,-1.000000,1,,NSE,1.000000
11606,GUFICBIO,GUFICBIO,,-1.000000,1,,NSE,5.000000
11630,NTPC,NTPC,,-1.000000,1,,NSE,5.000000
11860,JKPAPER,JKPAPER,,-1.000000,1,,NSE,5.000000
1196,KANSAINER,KANSAINER,,-1.000000,1,,NSE,1.000000
11965,VIVIMEDLAB,VIVIMEDLAB,,-1.000000,1,,NSE,1.000000
12024,ACI,ACI,,-1.000000,1,,NSE,5.000000
12092,KAYNES,KAYNES,,-1.000000,1,,NSE,10.000000
12153,BBTCL,BBTCL,,-1.000000,1,,NSE,1.000000
1235,GREAVESCOT,GREAVESCOT,,-1.000000,1,,NSE,1.000000
12578,FINIETF,FINIETF,,-1.000000,1,,NSE,1.000000
1267,GUJALKALI,GUJALKALI,,-1.000000,1,,NSE,5.000000
128,ROUTE,ROUTE,,-1.000000,1,,NSE,5.000000
12848,N1NSETEST,N1NSETEST,,-1.000000,1,,NSE,5.000000
13035,SAFARI,SAFARI,,-1.000000,1,,NSE,10.000000
13082,SILVER1,SILVER1,,-1.000000,1,,NSE,1.000000
13143,GSEC10IETF,GSEC10IETF,,-1.000000,1,,NSE,1.000000
13175,NITINSPIN,NITINSPIN,,-1.000000,1,,NSE,5.000000
13197,GSPL,GSPL,,-1.000000,1,,NSE,5.000000
13251,SAKUMA,SAKUMA,,-1.000000,1,,NSE,1.000000
13451,RATNAMANI,RATNAMANI,,-1.000000,1,,NSE,10.000000
13463,PIONEEREMB,PIONEEREMB,,-1.000000,1,,NSE,1.000000
13557,AVONMORE,AVONMORE,,-1.000000,1,,NSE,1.000000
1363,HINDALCO,HINDALCO,,-1.000000,1,,NSE,5.000000
13598,ANTELOPUS,ANTELOPUS,,-1.000000,1,,NSE,5.000000
13725,DCBBANK,DCBBANK,,-1.000000,1,,NSE,1.000000
13735,GLOBALVECT,GLOBALVECT,,-1.000000,1,,NSE,1.000000
13751,NAUKRI,NAUKRI,,-1.000000,1,,NSE,10.000000
13801,SUTLEJTEX,SUTLEJTEX,,-1.000000,1,,NSE,1.000000
13814,KAMOPAINTS,KAMOPAINTS,,-1.000000,1,,NSE,1.000000
13839,DONEAR,DONEAR,,-1.000000,1,,NSE,1.000000
10048,ICICI5INAV,ICICI5INAV,,-1.000000,1,,NSE,1.000000
10099,GODREJCP,GODREJCP,,-1.000000,1,,NSE,10.000000
10110,MAM150INAV,MAM150INAV,,-1.000000,1,,NSE,1.000000
10127,MOM50INAV,MOM50INAV,,-1.000000,1,,NSE,1.000000
10161,SETF50INAV,SETF50INAV,,-1.000000,1,,NSE,1.000000
10300,RAMASTEEL,RAMASTEEL,,-1.000000,1,,NSE,1.000000
10576,NIFTYBEES,NIFTYBEES,,-1.000000,1,,NSE,1.000000
10661,PONNIERODE,PONNIERODE,,-1.000000,1,,NSE,5.000000
10666,PNB,PNB,,-1.000000,1,,NSE,1.000000
10755,APTECHT,APTECHT,,-1.000000,1,,NSE,1.000000
11006,LIQUIDBEES,LIQUIDBEES,,-1.000000,1,,NSE,1.000000
11045,SATIA,SATIA,,-1.000000,1,,NSE,1.000000
11165,COFFEEDAY,COFFEEDAY,,-1.000000,1,,NSE,1.000000
11239,NSIL,NSIL,,-1.000000,1,,NSE,50.000000
11271,DREDGECORP,DREDGECORP,,-1.000000,1,,NSE,5.000000
11301,LUXIND,LUXIND,,-1.000000,1,,NSE,5.000000
1142,GINNIFILA,GINNIFILA,,-1.000000,1,,NSE,1.000000
11435,SPANDANA,SPANDANA,,-1.000000,1,,NSE,5.000000
11483,LT,LT,,-1.000000,1,,NSE,10.000000
1162,GTL,GTL,,-1.000000,1,,NSE,1.000000
11677,INDOCO,INDOCO,,-1.000000,1,,NSE,1.000000
11778,GOKEX,GOKEX,,-1.000000,1,,NSE,5.000000
1186,GLAND,GLAND,,-1.000000,1,,NSE,10.000000
11909,SWELECTES,SWELECTES,,-1.000000,1,,NSE,5.000000
11915,YESBANK,YESBANK,,-1.000000,1,,NSE,1.000000
11992,SYNCOMF,SYNCOMF,,-1.000000,1,,NSE,1.000000
11999,FCSSOFT,FCSSOFT,,-1.000000,1,,NSE,1.000000
1214,DELTAMAGNT,DELTAMAGNT,,-1.000000,1,,NSE,1.000000
12219,RUSTOMJEE,RUSTOMJEE,,-1.000000,1,,NSE,5.000000
12809,HYBRIDFIN,HYBRIDFIN,,-1.000000,1,,NSE,1.000000
13,ABB,ABB,,-1.000000,1,,NSE,50.000000
13057,UNIPARTS,UNIPARTS,,-1.000000,1,,NSE,5.000000
13086,AIAENG,AIAENG,,-1.000000,1,,NSE,10.000000
13091,EKC,EKC,,-1.000000,1,,NSE,1.000000
13106,NAHARINDUS,NAHARINDUS,,-1.000000,1,,NSE,1.000000
1315,GALAXYSURF,GALAXYSURF,,-1.000000,1,,NSE,10.000000
13139,EBBETF0433,EBBETF0433,,-1.000000,1,,NSE,1.000000
13162,CELEBRITY,CELEBRITY,,-1.000000,1,,NSE,1.000000
13198,COMMOIETF,COMMOIETF,,-1.000000,1,,NSE,1.000000
13260,KEC,KEC,,-1.000000,1,,NSE,5.000000
13288,AFSL,AFSL,,-1.000000,1,,NSE,1.000000
13337,GALLANTT,GALLANTT,,-1.000000,1,,NSE,5.000000
13376,UTTAMSUGAR,UTTAMSUGAR,,-1.000000,1,,NSE,1.000000
13414,RSYSTEMS,RSYSTEMS,,-1.000000,1,,NSE,5.000000
13491,JKLAKSHMI,JKLAKSHMI,,-1.000000,1,,NSE,5.000000
136,ANDHRSUGAR,ANDHRSUGAR,,-1.000000,1,,NSE,1.000000
13577,VOLTAMP,VOLTAMP,,-1.000000,1,,NSE,50.000000
13870,KUANTUM,KUANTUM,,-1.000000,1,,NSE,1.000000
14086,IGPL,IGPL,,-1.000000,1,,NSE,5.000000
14116,GANDHITUBE,GANDHITUBE,,-1.000000,1,,NSE,5.000000
14245,TVSSRICHAK,TVSSRICHAK,,-1.000000,1,,NSE,10.000000
14305,OSWALSEEDS,OSWALSEEDS,,-1.000000,1,,NSE,1.000000
14346,ORIENTALTL,ORIENTALTL,,-1.000000,1,,NSE,1.000000
14366,IDEA,IDEA,,-1.000000,1,,NSE,1.000000
14511,BANSWRAS,BANSWRAS,,-1.000000,1,,NSE,1.000000
14557,AROGRANITE,AROGRANITE,,-1.000000,1,,NSE,1.000000
14597,ALPHAGEO,ALPHAGEO,,-1.000000,1,,NSE,1.000000
14607,TGBHOTELS,TGBHOTELS,,-1.000000,1,,NSE,1.000000
14672,NAVINFLUOR,NAVINFLUOR,,-1.000000,1,,NSE,50.000000
14712,HGS,HGS,,-1.000000,1,,NSE,5.000000
14747,011NSETEST,011NSETEST,,-1.000000,1,,NSE,5.000000
14774,111NSETEST,111NSETEST,,-1.000000,1,,NSE,5.000000
14843,VIPCLOTHNG,VIPCLOTHNG,,-1.000000,1,,NSE,1.000000
14853,OMAXE,OMAXE,,-1.000000,1,,NSE,1.000000
14922,PURVA,PURVA,,-1.000000,1,,NSE,1.000000
14937,CIEINDIA,CIEINDIA,,-1.000000,1,,NSE,5.000000
14938,GSEC10YEAR,GSEC10YEAR,,-1.000000,1,,NSE,1.000000
15044,DELTACORP,DELTACORP,,-1.000000,1,,NSE,1.000000
15180,KIRLPNU,KIRLPNU,,-1.000000,1,,NSE,10.000000
15184,BRIGADE,BRIGADE,,-1.000000,1,,NSE,5.000000
15229,LICNFNHGP,LICNFNHGP,,-1.000000,1,,NSE,1.000000
15330,QGOLDHALF,QGOLDHALF,,-1.000000,1,,NSE,1.000000
1593,MGEL,MGEL,,-1.000000,1,,NSE,1.000000
16658,SIGMA,SIGMA,,-1.000000,1,,NSE,1.000000
16713,UBL,UBL,,-1.000000,1,,NSE,10.000000
16777,SILVERAG,SILVERAG,,-1.000000,1,,NSE,1.000000
16822,IKIO,IKIO,,-1.000000,1,,NSE,1.000000
16927,JOCIL,JOCIL,,-1.000000,1,,NSE,1.000000
16959,ALKALI,ALKALI,,-1.000000,1,,NSE,1.000000
1708,JAYBARMARU,JAYBARMARU,,-1.000000,1,,NSE,1.000000
17062,PALREDTEC,PALREDTEC,,-1.000000,1,,NSE,1.000000
17145,AARTECH,AARTECH,,-1.000000,1,,NSE,1.000000
17152,MIDCAPIETF,MIDCAPIETF,,-1.000000,1,,NSE,1.000000
17272,SETFGOLD,SETFGOLD,,-1.000000,1,,NSE,1.000000
17351,SALONA,SALONA,,-1.000000,1,,NSE,5.000000
17358,UTKARSHBNK,UTKARSHBNK,,-1.000000,1,,NSE,1.000000
17641,SUNTECK,SUNTECK,,-1.000000,1,,NSE,5.000000
17702,MIDSELIETF,MIDSELIETF,,-1.000000,1,,NSE,1.000000
17752,SHILPAMED,SHILPAMED,,-1.000000,1,,NSE,5.000000
17808,QUAL30IETF,QUAL30IETF,,-1.000000,1,,NSE,1.000000
1782,KANPRPLA,KANPRPLA,,-1.000000,1,,NSE,1.000000
17903,ABBOTINDIA,ABBOTINDIA,,-1.000000,1,,NSE,500.000000
18118,THANGAMAYL,THANGAMAYL,,-1.000000,1,,NSE,10.000000
18143,JIOFIN,JIOFIN,,-1.000000,1,,NSE,5.000000
18154,HATHWAY,HATHWAY,,-1.000000,1,,NSE,1.000000
18226,MANINFRA,MANINFRA,,-1.000000,1,,NSE,1.000000
18252,SPAL,SPAL,,-1.000000,1,,NSE,5.000000
18268,AEROFLEX,AEROFLEX,,-1.000000,1,,NSE,1.000000
18359,SANDUMA,SANDUMA,,-1.000000,1,,NSE,1.000000
1841,KCP,KCP,,-1.000000,1,,NSE,1.000000
18593,EMSLIMITED,EMSLIMITED,,-1.000000,1,,NSE,5.000000
18652,ICICIPRULI,ICICIPRULI,,-1.000000,1,,NSE,5.000000
18760,YATRA,YATRA,,-1.000000,1,,NSE,1.000000
19279,THEJO,THEJO,,-1.000000,1,,NSE,10.000000
19277,EMAMIREAL,EMAMIREAL,,-1.000000,1,,NSE,1.000000
1937,KREBSBIO,KREBSBIO,,-1.000000,1,,NSE,1.000000
19299,ITDC,ITDC,,-1.000000,1,,NSE,5.000000
19631,PRICOLLTD,PRICOLLTD,,-1.000000,1,,NSE,5.000000
10098,LICN50INAV,LICN50INAV,,-1.000000,1,,NSE,1.000000
10128,MONQ50INAV,MONQ50INAV,,-1.000000,1,,NSE,1.000000
10176,SETFNIF50,SETFNIF50,,-1.000000,1,,NSE,1.000000
10276,KAYA,KAYA,,-1.000000,1,,NSE,5.000000
10321,PKTEA,PKTEA,,-1.000000,1,,NSE,5.000000
10406,STEELCITY,STEELCITY,,-1.000000,1,,NSE,1.000000
10568,RAMAPHO,RAMAPHO,,-1.000000,1,,NSE,1.000000
10578,MPSLTD,MPSLTD,,-1.000000,1,,NSE,10.000000
10637,OLECTRA,OLECTRA,,-1.000000,1,,NSE,5.000000
10893,DBOL,DBOL,,-1.000000,1,,NSE,1.000000
10939,JUNIORBEES,JUNIORBEES,,-1.000000,1,,NSE,1.000000
10990,RADICO,RADICO,,-1.000000,1,,NSE,10.000000
11082,LIBAS,LIBAS,,-1.000000,1,,NSE,1.000000
11220,VARDHACRLC,VARDHACRLC,,-1.000000,1,,NSE,1.000000
11255,HDFCQUAL,HDFCQUAL,,-1.000000,1,,NSE,1.000000
11260,HDFCVALUE,HDFCVALUE,,-1.000000,1,,NSE,1.000000
11262,IGL,IGL,,-1.000000,1,,NSE,1.000000
11287,UPL,UPL,,-1.000000,1,,NSE,5.000000
11309,BALAXI,BALAXI,,-1.000000,1,,NSE,1.000000
11319,LICNETFN50,LICNETFN50,,-1.000000,1,,NSE,1.000000
1139,GICHSGFIN,GICHSGFIN,,-1.000000,1,,NSE,1.000000
1153,GLAXO,GLAXO,,-1.000000,1,,NSE,10.000000
11573,FORCEMOT,FORCEMOT,,-1.000000,1,,NSE,500.000000
11581,GULFPETRO,GULFPETRO,,-1.000000,1,,NSE,1.000000
11593,HDFCSENSEX,HDFCSENSEX,,-1.000000,1,,NSE,1.000000
11626,WELENT,WELENT,,-1.000000,1,,NSE,5.000000
11794,SAKSOFT,SAKSOFT,,-1.000000,1,,NSE,1.000000
11796,HPIL,HPIL,,-1.000000,1,,NSE,1.000000
11813,SHOPERSTOP,SHOPERSTOP,,-1.000000,1,,NSE,5.000000
11896,GEOJITFSL,GEOJITFSL,,-1.000000,1,,NSE,1.000000
11927,NECLIFE,NECLIFE,,-1.000000,1,,NSE,1.000000
11971,GOLDIAM,GOLDIAM,,-1.000000,1,,NSE,5.000000
11983,SASKEN,SASKEN,,-1.000000,1,,NSE,10.000000
12022,AURIONPRO,AURIONPRO,,-1.000000,1,,NSE,5.000000
12124,DOLATALGO,DOLATALGO,,-1.000000,1,,NSE,1.000000
12489,SWSOLAR,SWSOLAR,,-1.000000,1,,NSE,1.000000
12490,VINNY,VINNY,,-1.000000,1,,NSE,1.000000
12635,OSIAHYPER,OSIAHYPER,,-1.000000,1,,NSE,1.000000
12863,V1NSETEST,V1NSETEST,,-1.000000,1,,NSE,5.000000
1289,GFLLIMITED,GFLLIMITED,,-1.000000,1,,NSE,1.000000
12913,SARVESHWAR,SARVESHWAR,,-1.000000,1,,NSE,1.000000
12978,NPBET,NPBET,,-1.000000,1,,NSE,1.000000
13001,DHARMAJ,DHARMAJ,,-1.000000,1,,NSE,1.000000
13168,EBB433INAV,EBB433INAV,,-1.000000,1,,NSE,1.000000
1327,HCL-INSYS,HCL-INSYS,,-1.000000,1,,NSE,1.000000
13218,SULA,SULA,,-1.000000,1,,NSE,1.000000
13290,BLKASHYAP,BLKASHYAP,,-1.000000,1,,NSE,1.000000
13300,NITCO,NITCO,,-1.000000,1,,NSE,1.000000
13305,CENTURYPLY,CENTURYPLY,,-1.000000,1,,NSE,5.000000
13342,VAKRANGEE,VAKRANGEE,,-1.000000,1,,NSE,1.000000
13352,MALUPAPER,MALUPAPER,,-1.000000,1,,NSE,1.000000
13421,EMKAY,EMKAY,,-1.000000,1,,NSE,1.000000
13501,ALLCARGO,ALLCARGO,,-1.000000,1,,NSE,1.000000
13565,RAMANEWS,RAMANEWS,,-1.000000,1,,NSE,1.000000
13710,FIEMIND,FIEMIND,,-1.000000,1,,NSE,10.000000
13720,JHS,JHS,,-1.000000,1,,NSE,1.000000
14139,SBGLP,SBGLP,,-1.000000,1,,NSE,1.000000
14180,NSLNISP,NSLNISP,,-1.000000,1,,NSE,1.000000
14260,PGIL,PGIL,,-1.000000,1,,NSE,10.000000
14286,GOLDETF,GOLDETF,,-1.000000,1,,NSE,1.000000
1465,ACCURACY,ACCURACY,,-1.000000,1,,NSE,1.000000
14562,ZENITHSTL,ZENITHSTL,,-1.000000,1,,NSE,1.000000
14677,GUJAPOLLO,GUJAPOLLO,,-1.000000,1,,NSE,5.000000
14687,GOACARBON,GOACARBON,,-1.000000,1,,NSE,5.000000
14745,ADVANIHOTR,ADVANIHOTR,,-1.000000,1,,NSE,1.000000
14755,041NSETEST,041NSETEST,,-1.000000,1,,NSE,5.000000
14771,TARMAT,TARMAT,,-1.000000,1,,NSE,1.000000
14786,LOWVOL,LOWVOL,,-1.000000,1,,NSE,1.000000
1494,RBA,RBA,,-1.000000,1,,NSE,1.000000
14813,ADSL,ADSL,,-1.000000,1,,NSE,1.000000
15034,BAJAJELEC,BAJAJELEC,,-1.000000,1,,NSE,5.000000
15067,BLAL,BLAL,,-1.000000,1,,NSE,1.000000
1508,ASTERDM,ASTERDM,,-1.000000,1,,NSE,5.000000
1512,INDHOTEL,INDHOTEL,,-1.000000,1,,NSE,5.000000
1521,INDIAGLYCO,INDIAGLYCO,,-1.000000,1,,NSE,5.000000
15347,GSS,GSS,,-1.000000,1,,NSE,1.000000
15414,TITAGARH,TITAGARH,,-1.000000,1,,NSE,5.000000
15555,HCG,HCG,,-1.000000,1,,NSE,5.000000
16045,PRINCEPIPE,PRINCEPIPE,,-1.000000,1,,NSE,5.000000
16683,DIGISPICE,DIGISPICE,,-1.000000,1,,NSE,1.000000
16736,MKPL,MKPL,,-1.000000,1,,NSE,1.000000
1681,IVP,IVP,,-1.000000,1,,NSE,1.000000
16821,VINYLINDIA,VINYLINDIA,,-1.000000,1,,NSE,1.000000
16827,KOKUYOCMLN,KOKUYOCMLN,,-1.000000,1,,NSE,1.000000
16986,COUNCODOS,COUNCODOS,,-1.000000,1,,NSE,1.000000
17044,SHARIABEES,SHARIABEES,,-1.000000,1,,NSE,1.000000
17105,SUMICHEM,SUMICHEM,,-1.000000,1,,NSE,5.000000
17279,BLS,BLS,,-1.000000,1,,NSE,5.000000
17295,NAGAFERT,NAGAFERT,,-1.000000,1,,NSE,1.000000
17357,GKWLIMITED,GKWLIMITED,,-1.000000,1,,NSE,10.000000
17419,BANKETF,BANKETF,,-1.000000,1,,NSE,1.000000
17477,CONTROLPR,CONTROLPR,,-1.000000,1,,NSE,5.000000
1756,JINDALPOLY,JINDALPOLY,,-1.000000,1,,NSE,5.000000
17541,DAMODARIND,DAMODARIND,,-1.000000,1,,NSE,1.000000
17613,SENSEXADD,SENSEXADD,,-1.000000,1,,NSE,1.000000
17728,ASTEC,ASTEC,,-1.000000,1,,NSE,5.000000
17851,DLINKINDIA,DLINKINDIA,,-1.000000,1,,NSE,5.000000
17927,BAYERCROP,BAYERCROP,,-1.000000,1,,NSE,10.000000
17945,COHANCE,COHANCE,,-1.000000,1,,NSE,5.000000
17971,SBICARD,SBICARD,,-1.000000,1,,NSE,5.000000
18086,DBL,DBL,,-1.000000,1,,NSE,5.000000
18284,HNGSNGBEES,HNGSNGBEES,,-1.000000,1,,NSE,1.000000
1838,KARURVYSYA,KARURVYSYA,,-1.000000,1,,NSE,5.000000
18341,VPRPL,VPRPL,,-1.000000,1,,NSE,1.000000
18479,ISFT,ISFT,,-1.000000,1,,NSE,1.000000
18614,SAMHI,SAMHI,,-1.000000,1,,NSE,1.000000
18679,HPL,HPL,,-1.000000,1,,NSE,5.000000
18863,VERTOZ,VERTOZ,,-1.000000,1,,NSE,1.000000
18883,SJVN,SJVN,,-1.000000,1,,NSE,1.000000
19073,AARVI,AARVI,,-1.000000,1,,NSE,1.000000
19211,HMVL,HMVL,,-1.000000,1,,NSE,1.000000
19783,MUFIN,MUFIN,,-1.000000,1,,NSE,1.000000
19795,CELLO,CELLO,,-1.000000,1,,NSE,5.000000
20071,INTENTECH,INTENTECH,,-1.000000,1,,NSE,1.000000
20203,URJA,URJA,,-1.000000,1,,NSE,1.000000
20261,IREDA,IREDA,,-1.000000,1,,NSE,1.000000
20322,FEDFINA,FEDFINA,,-1.000000,1,,NSE,1.000000
20323,RESPONIND,RESPONIND,,-1.000000,1,,NSE,1.000000
20531,BAJEL,BAJEL,,-1.000000,1,,NSE,1.000000
20556,INDIASHLTR,INDIASHLTR,,-1.000000,1,,NSE,5.000000
20760,RPPINFRA,RPPINFRA,,-1.000000,1,,NSE,1.000000
